1;2;1;9;07;1;0;1.2.1.9.07.1.0;Contribuiá∆o sobre a Arrecadaá∆o dos Fundos de Investimentos Regionais;SOF;Registra a receita oriunda da parcela de 1% da arrecadaá∆o dos Fundos de Investimentos Regionais (FINAM, FINOR e FUNRES), formados pela aplicaá∆o facultativa de parte do Imposto sobre a Renda - Pessoa Jur°dica em dep¢sitos para reinvestimento em projetos relevantes nas †reas de atuaá∆o da SUDAM e SUDENE.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;07;2;0;1.2.1.9.07.2.0;Contribuiá∆o sobre a Arrecadaá∆o dos Fundos de Investimentos Regionais - Parcelamentos;SOF;Registra a receita oriunda do parcelamento de dÇbitos da parcela de 1% da arrecadaá∆o dos Fundos de Investimentos Regionais (FINAM, FINOR e FUNRES), formados pela aplicaá∆o facultativa de parte do Imposto sobre a Renda - Pessoa Jur°dica em dep¢sitos para reinvestimento em projetos relevantes nas †reas de atuaá∆o da SUDAM e SUDENE.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;08;0;0;1.2.1.9.08.0.0;Contribuiá∆o Industrial Rural;SOF;Agrega as receitas oriundas de contribuiá‰es pagas por produtores rurais.;PORTARIA SOF/ME Nß 4.865, DE 30 DE MAIO DE 2022;Exclu°do;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;08;1;0;1.2.1.9.08.1.0;Contribuiá∆o Industrial Rural;SOF;Registra as receitas oriundas de contribuiá‰es pagas por produtores rurais.;PORTARIA SOF/ME Nß 4.865, DE 30 DE MAIO DE 2022;Exclu°do;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;08;2;0;1.2.1.9.08.2.0;Contribuiá∆o Industrial Rural - Parcelamentos;SOF;Registra as receitas oriundas do parcelamento de dÇbitos das contribuiá‰es pagas por produtores rurais.;PORTARIA SOF/ME Nß 4.865, DE 30 DE MAIO DE 2022;Exclu°do;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;09;0;0;1.2.1.9.09.0.0;Adicional Ö Contribuiá∆o Previdenci†ria Rural;SOF;Agrega as receitas oriundas de adicional de 2,6% sobre o total de sal†rios pagos, a t°tulo de contribuiá∆o previdenci†ria devido pelos empregadores rurais.;PORTARIA SOF/ME Nß 4.865, DE 30 DE MAIO DE 2022;Exclu°do;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;09;1;0;1.2.1.9.09.1.0;Adicional Ö Contribuiá∆o Previdenci†ria Rural;SOF;Registra as receitas oriundas de adicional de 2,6% sobre o total de sal†rios pagos, a t°tulo de contribuiá∆o previdenci†ria devido pelos empregadores rurais.;PORTARIA SOF/ME Nß 4.865, DE 30 DE MAIO DE 2022;Exclu°do;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;09;2;0;1.2.1.9.09.2.0;Adicional Ö Contribuiá∆o Previdenci†ria Rural - Parcelamentos;SOF;Registra as receitas oriundas do parcelamento de dÇbitos de adicional de 2,6% sobre o total de sal†rios pagos, a t°tulo de contribuiá∆o previdenci†ria devido pelos empregadores rurais.;PORTARIA SOF/ME Nß 4.865, DE 30 DE MAIO DE 2022;Exclu°do;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;10;0;0;1.2.1.9.10.0.0;Contribuiá∆o sobre Movimentaá∆o ou Transmiss∆o de Valores e de CrÇditos e Direitos de Natureza Financeira;SOF;"Agrega valores relativos Ö contribuiá∆o provis¢ria sobre movimentaá∆o ou
transmiss∆o de valores e de crÇditos e direitos de natureza financeira, prevista nos arts. 74, 75 e 80, inciso I, do Ato das Disposiá‰es Constitucionais Transit¢rias, cobrada atÇ 31 de dezembro de 2007.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;10;1;0;1.2.1.9.10.1.0;Contribuiá∆o sobre Movimentaá∆o ou Transmiss∆o de Valores e de CrÇditos e Direitos de Natureza Financeira;SOF;Registra valores relativos Ö contribuiá∆o provis¢ria sobre movimentaá∆o ou transmiss∆o de valores e de crÇditos e direitos de natureza financeira, prevista nos arts. 74, 75 e 80, inciso I, do Ato das Disposiá‰es Constitucionais Transit¢rias, cobrada atÇ 31 de dezembro de 2007.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;10;2;0;1.2.1.9.10.2.0;Contribuiá∆o sobre Movimentaá∆o ou Transmiss∆o de Valores e de CrÇditos e Direitos de Natureza Financeira - Parcelamentos;SOF;"Registra valores relativos ao parcelamento de dÇbitos da contribuiá∆o provis¢ria
sobre movimentaá∆o ou transmiss∆o de valores e de crÇditos e direitos de natureza
financeira, prevista nos arts. 74, 75 e 80, inciso I, do Ato das Disposiá‰es
Constitucionais Transit¢rias, cobrada atÇ 31 de dezembro de 2007.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;50;0;0;1.2.1.9.50.0.0;Outras Contribuiá‰es Previdenci†rias;STN;Agrega as contribuiá‰es previdenci†rias que n∆o se enquadrem em natureza de receita  espec°fica que s∆o arrecadadas por Estados ou Munic°pios, as quais foram previstas em leis.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;50;1;0;1.2.1.9.50.1.0;Contribuiá‰es Previdenci†rias de Benef°cios Mantidos pelo Tesouro;STN;Registra as contribuiá‰es previdenci†rias de benef°cios mantidos pelo Tesouro que s∆o arrecadadas por Estados ou Munic°pios, as quais foram previstas em leis.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;50;9;0;1.2.1.9.50.9.0;Demais Contribuiá‰es Previdenci†rias;STN;Registra as demais contribuiá‰es previdenci†rias de benef°cios arrecadados pelo Tesouro Estadual ou Municipal que n∆o se enquadrem em outra natureza de receita mais espec°fica, as quais foram previstas em leis.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;99;0;0;1.2.1.9.99.0.0;Demais Contribuiá‰es Sociais;SOF;"Agrega quaisquer outras contribuiá‰es sociais que n∆o se enquadrem nos itens
anteriores.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;99;1;0;1.2.1.9.99.1.0;Demais Contribuiá‰es Sociais N∆o Arrecadadas e N∆o Projetadas pela RFB;SOF;Registra contribuiá‰es sociais que n∆o se enquadrem em outra natureza de receita mais espec°fica e que N«O sejam arrecadadas e projetadas pela Secretaria da Receita Federal do Brasil - RFB. Considera-se receita Arrecadada e Projetada pela RFB aquela cuja responsabilidade de projeá∆o recai sobre a Secretaria da Receita Federal do Brasil e que Ç enviada Ö SOF para fins de elaboraá∆o das estimativas de receitas oráament†rias do PLOA, do PLDO e de outras avaliaá‰es peri¢dicas da receita prim†ria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;99;2;0;1.2.1.9.99.2.0;Demais Contribuiá‰es Sociais N∆o Arrecadadas e N∆o Projetadas pela RFB - Parcelamentos;SOF;Registra o parcelamento de dÇbitos de quaisquer outras contribuiá‰es sociais que n∆o se enquadrem nos itens anteriores;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;99;3;0;1.2.1.9.99.3.0;Demais Contribuiá‰es Sociais ? Arrecadadas e Projetadas pela RFB;SOF;Registra contribuiá‰es sociais que n∆o se enquadrem em outra natureza de receita mais espec°fica e que sejam arrecadadas e projetadas pela Secretaria da Receita Federal do Brasil - RFB. Considera-se receita Arrecadada e Projetada pela RFB aquela cuja responsabilidade de projeá∆o recai sobre a Secretaria da Receita Federal do Brasil e que Ç enviada Ö SOF para fins de elaboraá∆o das estimativas de receitas oráament†rias do PLOA, do PLDO e de outras avaliaá‰es peri¢dicas da receita prim†ria;Portaria SOF nß 2067, de 22 de fevereiro de 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;1;9;99;4;0;1.2.1.9.99.4.0;Demais Contribuiá‰es Sociais ? Arrecadadas e Projetadas pela RFB - Parcelamentos;SOF;Registra as receitas decorrentes de Parcelamentos referemtes a contribuiá‰es sociais que n∆o se enquadrem em outra natureza de receita mais espec°fica e que sejam arrecadadas e projetadas pela Secretaria da Receita Federal do Brasil - RFB. Considera-se receita Arrecadada e Projetada pela RFB aquela cuja responsabilidade de projeá∆o recai sobre a Secretaria da Receita Federal do Brasil e que Ç enviada Ö SOF para fins de elaboraá∆o das estimativas de receitas oráament†rias do PLOA, do PLDO e de outras avaliaá‰es peri¢dicas da receita prim†ria.;Portaria SOF nß 2067, de 22 de fevereiro de 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;0;00;0;0;1.2.2.0.00.0.0;Contribuiá‰es Econìmicas;STN/SOF;Agrega as receitas originadas de Contribuiá‰es de Intervená∆o no Dom°nio Econìmico - CIDE. O art. 149 da Constituiá∆o disp‰e que compete exclusivamente Ö Uni∆o instituir contribuiá‰es sociais, de intervená∆o no dom°nio econìmico e de interesse das categorias profissionais ou econìmicas, como instrumento de sua atuaá∆o nas respectivas †reas.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;00;0;0;1.2.2.1.00.0.0;Contribuiá‰es Econìmicas;STN/SOF;Agrega as receitas originadas de Contribuiá‰es de Intervená∆o no Dom°nio Econìmico - CIDE. O art. 149 da Constituiá∆o disp‰e que compete exclusivamente Ö Uni∆o instituir contribuiá‰es sociais, de intervená∆o no dom°nio econìmico e de interesse das categorias profissionais ou econìmicas, como instrumento de sua atuaá∆o nas respectivas †reas.;Portaria Conjunta STN/SOF/ME  nß 16/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;01;0;0;1.2.2.1.01.0.0;Contribuiá‰es para o Programa de Integraá∆o Nacional - PIN e para o Programa de Redistribuiá∆o de Terras e de Est°mulo Ö Agroind£stria do Norte e do Nordeste - PROTERRA;SOF;Agrega as receitas originadas das contribuiá‰es para o Programa de Integraá∆o Nacional - PIN, e para o Programa de Redistribuiá∆o de Terras e de Est°mulo Ö Agroind£stria do Norte e do Nordeste - PROTERRA.;Portaria SOF/ME nß 5.118/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;01;1;0;1.2.2.1.01.1.0;Contribuiá∆o para o Programa de Integraá∆o Nacional - PIN;SOF;Registra as receitas originadas das contribuiá‰es para o Programa de Integraá∆o Nacional - PIN.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;01;2;0;1.2.2.1.01.2.0;Contribuiá∆o para o Programa de Redistribuiá∆o de Terras e de Est°mulo Ö Agroind£stria do Norte e do Nordeste - PROTERRA;SOF;Registra as receitas originadas das contribuiá‰es para o Programa de Redistribuiá∆o de Terras e de Est°mulo Ö Agroind£stria do Norte e do Nordeste - PROTERRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;02;0;0;1.2.2.1.02.0.0;Contribuiá∆o de Lojas Francas, Entrepostos Aduaneiros e Dep¢sitos Alfandeg†rios;SOF;Registra as receitas da Contribuiá∆o devida por permission†rios de regime de entreposto aduaneiro na importaá∆o de uso p£blico, concession†rios de lojas francas, benefici†rios de dep¢sito especial alfandegado e permission†rios de local alfandegado de uso p£blico, pelo ressarcimento das despesas administrativas decorrentes das atividades extraordin†rias de fiscalizaá∆o realizadas pela Secretaria da Receita Federal e pela realizaá∆o de an†lises e laudos laboratoriais na importaá∆o de produtos das ind£strias qu°micas e paraqu°micas e aliment°cias.;Portaria SOF/ME nß 5.118/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;03;0;0;1.2.2.1.03.0.0;Contribuiá∆o sobre Apostas em Competiá‰es H°picas;SOF;Registra as receitas da contribuiá∆o mensal devida pelas entidades turf°sticas Ö Comiss∆o Coordenadora da Criaá∆o do Cavalo Nacional - CCCCN, destinada Ö sua administraá∆o, ao desenvolvimento das atividades ligadas Ö equideocultura no Pa°s e ao aux°lio Ös sociedades e Ös entidades turf°sticas, calculada sobre o valor total do movimento geral de apostas do màs anterior.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;04;0;0;1.2.2.1.04.0.0;Contribuiá∆o para o Desenvolvimento da Ind£stria Cinematogr†fica Nacional - CONDECINE;SOF;"Registra as receitas oriundas da contribuiá∆o incidentes sobre: a veiculaá∆o, a produá∆o, o licenciamento, a distribuiá∆o de obras cinematogr†ficas e videofonogr†ficas com fins comerciais; a prestaá∆o de serviáos que se utilizem de meios que possam, efetiva ou potencialmente, distribuir conte£dos audiovisuais; a veiculaá∆o ou distribuiá∆o de obra audiovisual publicit†ria inclu°da em programaá∆o internacional; e o pagamento, o crÇdito, o emprego, a remessa ou a entrega, aos produtores, distribuidores ou intermedi†rios no exterior, de importÉncias relativas a rendimento decorrente da exploraá∆o de obras cinematogr†ficas e videofonogr†ficas ou por sua aquisiá∆o ou importaá∆o, a preáo fixo.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;05;0;0;1.2.2.1.05.0.0;Cota-Parte do Adicional ao Frete para a Renovaá∆o da Marinha Mercante - AFRMM;SOF;Registra as receitas relativas Ö Cota-Parte do Adicional ao Frete para Renovaá∆o da Marinha Mercante - AFRMM, que destina-se a atender aos encargos da intervená∆o da Uni∆o no apoio ao desenvolvimento da marinha mercante e da ind£stria de construá∆o e reparaá∆o naval brasileiras, e constitui fonte b†sica do Fundo da Marinha Mercante - FMM. Esta contribuiá∆o incide sobre o frete, que Ç a remuneraá∆o do transporte aquavi†rio da carga de qualquer natureza, descarregada em porto brasileiro, com al°quotas de 10%, 25% e 40%, segundo o tipo de transporte.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;06;0;0;1.2.2.1.06.0.0;Contribuiá∆o sobre as Receitas de Concession†rias e Permission†rias de Energia ElÇtrica;SOF;Registra receitas da Contribuiá∆o sobre as Receitas de Concession†rias e Permission†rias de Energia ElÇtrica. As concession†rias e permission†rias de serviáos p£blicos de distribuiá∆o de energia elÇtrica ficam obrigadas a aplicar, anualmente, um percentual de sua receita operacional l°quida em pesquisa e desenvolvimento do setor elÇtrico e em programas de eficiància energÇtica no uso final.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;07;0;0;1.2.2.1.07.0.0;Contribuiá∆o pela Licenáa de Uso, Aquisiá∆o ou Transferància de Tecnologia - CIDE - Remessas ao Exterior;SOF;Registra receitas da contribuiá∆o de intervená∆o no dom°nio econìmico, devida pelas empresas detentoras de licenáa de uso ou adquirente de conhecimentos tecnol¢gicos, bem como aquelas signat†rias de contratos que impliquem transferància de tecnologia, firmados com residentes ou domiciliados no exterior, incidente Ö al°quota de 10% sobre os valores pagos, creditados, entregues, empregados ou remetidos, a cada màs, a residentes ou domiciliados no exterior.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;08;0;0;1.2.2.1.08.0.0;Contribuiá∆o Relativa Ös Atividades de Importaá∆o e Comercializaá∆o de Petr¢leo e seus Derivados, G†s Natural e µlcool Carburante - CIDE Combust°veis;SOF;Agrega as receitas originadas da Contribuiá∆o de Intervená∆o no Dom°nio Econìmico relativa Ös atividades de comercializaá∆o e de importaá∆o de petr¢leo e seus derivados, g†s natural e †lcool carburante - CIDE Combust°veis.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;08;1;0;1.2.2.1.08.1.0;Contribuiá∆o de Intervená∆o no Dom°nio Econìmico - CIDE-Combust°veis - Importaá∆o;SOF;Registra as receitas originadas da Contribuiá∆o relativa Ös atividades de  importaá∆o de petr¢leo e seus derivados, g†s natural e †lcool carburante - CIDE Combust°veis - Importaá∆o.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;08;2;0;1.2.2.1.08.2.0;Contribuiá∆o de Intervená∆o no Dom°nio Econìmico - CIDE-Combust°veis - Comercializaá∆o;SOF;Registra as receitas originadas da Contribuiá∆o relativa Ös atividades de comercializaá∆o  de petr¢leo e seus derivados, g†s natural e †lcool carburante - CIDE Combust°veis - Comercializaá∆o.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;09;0;0;1.2.2.1.09.0.0;Contribuiá∆o sobre a Receita das Empresas Prestadoras de Serviáos de Telecomunicaá‰es;SOF;Agrega as receitas advindas de contribuiá∆o sobre a receita das empresas prestadoras de serviáos de telecomunicaá‰es, incidente Ö aliquota de 1,0% sobre a receita operacional bruta para o FUST e de 0,5% sobre a receita bruta para o FUNTTEL, excluindo-se o ICMS, o PIS e o COFINS, decorrente de prestaá∆o de serviáos de telecomunicaá‰es.;Portaria SOF/ME nß 5.118/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;09;1;0;1.2.2.1.09.1.0;Contribuiá∆o sobre a Receita Operacional Bruta Decorrente de Prestaá∆o de Serviáos de Telecomunicaá‰es;SOF;Registra as receitas advindas de contribuiá∆o devida pelas empresas prestadoras de serviáos de telecomunicaá‰es, decorrente da prestaá∆o dos serviáos de telecomunicaá‰es, Ö al°quota de 1% sobre o valor da receita operacional bruta, excluindo-se, para determinaá∆o da base de c†lculo, as vendas canceladas, os descontos concedidos, o Imposto sobre Operaá‰es Relativas Ö Circulaá∆o de Mercadorias e sobre Prestaá‰es de Serviáos de Transportes Interestaduais, Intermunicipal e de Comunicaá‰es - ICMS, a Contribuiá∆o ao Programa de Integraá∆o Social - PIS e a Contribuiá∆o para o Financiamento da Seguridade Social - COFINS.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;09;2;0;1.2.2.1.09.2.0;Contribuiá∆o sobre a Receita Bruta das Empresas Prestadoras de Serviáos de Telecomunicaá‰es;SOF;Registra as receitas oriundas da contribuiá∆o devida pelas empresas prestadoras de serviáos de telecomunicaá‰es, Ö al°quota de 0,5% sobre a receita bruta, decorrente de prestaá∆o de serviáos de telecomunicaá‰es no regime p£blico e privado, excluindo-se, para determinaá∆o da base de c†lculo, as vendas canceladas, os descontos concedidos, o Imposto sobre Operaá‰es Relativas Ö Circulaá∆o de Mercadorias e sobre Prestaá‰es de Serviáos de Transportes Interestaduais, Intermunicipal e de Comunicaá‰es - ICMS, a Contribuiá∆o ao Programa de Integraá∆o Social - PIS e a Contribuiá∆o para o Financiamento da Seguridade Social - COFINS.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;10;0;0;1.2.2.1.10.0.0;Contribuiá∆o para o Fomento da Radiodifus∆o P£blica;SOF;Registra as receitas originadas da Contribuiá∆o para Fomento da Radiodifus∆o P£blica.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;11;0;0;1.2.2.1.11.0.0;Contribuiá∆o sobre o Faturamento das Empresas de Inform†tica;SOF;Agrega as receitas originadas da contribuiá∆o paga por empresas que vendem bens e serviáos de inform†tica e que optaram por investir em pesquisa e desenvolvimento;Portaria SOF/ME nß 5.118/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;11;1;0;1.2.2.1.11.1.0;Contribuiá∆o sobre o Faturamento das Empresas de Inform†tica instaladas na Amazìnia;SOF;Registra as receitas originadas da contribuiá∆o paga por empresas instaladas na Amazìnia que vendem bens e serviáos de inform†tica e que optaram por investir em pesquisa e desenvolvimento.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;11;2;0;1.2.2.1.11.2.0;Contribuiá∆o sobre o Faturamento das Empresas de Inform†tica instaladas nas Demais Regi‰es ;SOF;Registra as receitas originadas da contribuiá∆o paga por empresas instaladas nas demais regi‰es do Pa°s (exceto na Amazìnia) que vendem bens e serviáos de inform†tica e que optaram por investir em pesquisa e desenvolvimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;12;0;0;1.2.2.1.12.0.0;Contribuiá‰es Relativas Ös Atividades Rurais e Industriais Rurais;SOF;Agrega os ingressos das contribuiá‰es de intervená∆o no dom°nio econìmico (CIDEs) de que tratam os arts. 2ß e 5ß do Decreto-Lei nß 1.146, de 1970.;PORTARIA SOF/ME Nß 4.865, DE 30 DE MAIO DE 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;12;1;0;1.2.2.1.12.1.0;Contribuiá∆o Relativa Ös Atividades Industriais Rurais - CIDE Industrial Rural;SOF;"Registra os ingressos da contribuiá∆o de intervená∆o no dom°nio econìmico (CIDE), Ö al°quota de 2,5%, de que trata o art. 2ß do Decreto-Lei nß 1.146, de 1970, devida sobre a soma da folha mensal dos sal†rios de contribuiá∆o previdenci†ria dos seus empregados pelas pessoas naturais e jur°dicas, inclusive cooperativa, que exeráam as atividades abaixo enumeradas: I - Ind£stria de cana-de-aá£car; II - Ind£stria de latic°nios; III - Ind£stria de beneficiamento de ch† e de mate; IV - Ind£stria da uva; V - Ind£stria de extraá∆o e beneficiamento de fibras vegetais e de descaroáamento de algod∆o; VI - Ind£stria de beneficiamento de cereais; VII - Ind£stria de beneficiamento de cafÇ; VIII - Ind£stria de extraá∆o de madeira para serraria, de resina, lenha e carv∆o vegetal; e IX - Matadouros ou abatedouros de animais de quaisquer espÇcies e charqueadas.";PORTARIA SOF/ME Nß 4.865, DE 30 DE MAIO DE 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;12;2;0;1.2.2.1.12.2.0;Contribuiá∆o Relativa Ös Atividades Rurais em Im¢veis Sujeitos ao ITR - CIDE Atividade Rural;SOF;Registra os ingressos da contribuiá∆o de intervená∆o no dom°nio econìmico (CIDE) de que trata o art. 5ß do Decreto-Lei nß 1.146, de 1970, fixada em 21% (ver Decreto-Lei nß 1.989/1982, art. 1ß) do valor de referància regional, para cada m¢dulo fiscal atribu°do ao respectivo im¢vel de conformidade com o artigo 50, ı 2ß, da Lei nß 4.504, de 30 de novembro de 1964, com a redaá∆o dada pela Lei nß 6.746, de 10 dezembro de 1979. Esta contribuiá∆o Ç devida apenas pelos exercentes de atividades rurais em im¢vel sujeito ao Imposto Territorial Rural (ITR).;PORTARIA SOF/ME Nß 4.865, DE 30 DE MAIO DE 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;2;1;13;0;0;1.2.2.1.13.0.0;Adicional Ö Contribuiá∆o Previdenci†ria sobre a Folha - CIDE Reforma Agr†ria;SOF;Registra os ingressos da contribuiá∆o de intervená∆o no dom°nio econìmico (CIDE) de que trata o art. 3ß do Decreto-Lei nß 1.146, de 1970. Trata-se do adicional de 0,2% Ö contribuiá∆o previdenci†ria das empresas, calculado sobre o valor da folha.;PORTARIA SOF/ME Nß 4.865, DE 30 DE MAIO DE 2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
