222410100;FINANCIAMENTOS EXTERNOS;Compreende os valores exigíveis decorrentes de financiamentos externos a longo prazo.;Credora;Ativa;-
222410101;FINANCIAMENTOS DO ATIVO PERMANENTE;Registra os valores exigíveis decorrentes de financiamentos externos a longo prazo, contraídos para aquisição de bens do ativo permanente.;Credora;Ativa;Financeiro/Permanente
222410102;FINANCIAMENTOS DE CAPITAL DE GIRO;Registra os valores exigíveis, decorrentes de financiamentos externos a longo prazo contraídos para o capital de giro.;Credora;Ativa;Financeiro/Permanente
222410200;FINANCIAMENTOS EXTERNOS POR ARRENDAMENTO FINANCEIRO A LONGO PRAZO;Compreende/Registra as obrigações a longo prazo referentes a financiamentos externos por arrendamento financeiro, onde são transferidos substancialmente ao arrendador todos os riscos e benefícios inerentes a propriedade, havendo a possibilidade de compra do bem arrendado.;Credora;Ativa;Financeiro/Permanente
222419800;OUTROS FINANCIAMENTOS A LONGO PRAZO - EXTERNO;Compreende/Registra os valores exigíveis decorrentes de financiamentos externos a longo prazo, não classificados em itens anteriores.;Credora;Ativa;Financeiro/Permanente
222500000;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A LONGO PRAZO - INTERNO;Compreende os juros e encargos financeiros referentes a empréstimos e financiamentos, reconhecidos pelo regime de competência e pagáveis a longo prazo, assumidos dentro do país e transacionados, em regra, em moeda nacional, com vencimento no longo prazo.;Credora;Ativa;-
222510000;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A LONGO PRAZO - INTERNO - CONSOLIDAÇÃO;Compreende os juros e encargos financeiros referentes a empréstimos e financiamentos, reconhecidos pelo regime de competência e pagáveis a longo prazo, assumidos dentro do país e transacionados, em regra, em moeda nacional, com vencimento no longo prazo.. Compreende os saldos que não serão excluídos nos demonstrativos consolidados do orçamento fiscal e da seguridade social (OFSS).;Credora;Ativa;-
222510100;JUROS DE CONTRATOS - EMPRÉSTIMOS INTERNOS;Compreende os valores exigíveis decorrentes dos juros de contratos de empréstimos internos.;Credora;Ativa;-
222510101;JUROS DE CONTRATOS - EMPRÉSTIMOS INTERNOS DO EXERCÍCIO;Registra os valores exigíveis decorrentes dos juros de contratos de empréstimos internos do exercício.;Credora;Ativa;Financeiro/Permanente
222510102;JUROS DE CONTRATOS - EMPRÉSTIMOS INTERNOS DE EXERCÍCIOS ANTERIORES;Registra os valores exigíveis decorrentes dos juros de contratos de empréstimos internos do exercício anterior.;Credora;Ativa;Financeiro/Permanente
222510200;ENCARGOS - EMPRÉSTIMOS INTERNOS;Compreende os valores exigíveis decorrentes dos encargos de contratos de empréstimos internos.;Credora;Ativa;-
222510201;ENCARGOS DE CONTRATOS - EMPRÉSTIMOS INTERNOS DO EXERCÍCIO;Registra os valores exigíveis decorrentes dos encargos de contratos de empréstimos internos do exercício.;Credora;Ativa;Financeiro/Permanente
222510202;ENCARGOS DE CONTRATOS - EMPRÉSTIMOS INTERNOS DE EXERCÍCIOS ANTERIORES;Registra os valores exigíveis decorrentes dos encargos de contratos de empréstimos internos do exercício anterior.;Credora;Ativa;Financeiro/Permanente
222510300;JUROS DE CONTRATOS - FINANCIAMENTOS INTERNOS;Compreende os valores exigíveis decorrentes dos juros de contratos de financiamentos internos.;Credora;Ativa;-
222510301;JUROS DE CONTRATOS - FINANCIAMENTOS INTERNOS DO EXERCÍCIO;Registra os valores exigíveis decorrentes dos juros de contratos de financiamentos internos do exercício.;Credora;Ativa;Financeiro/Permanente
222510302;JUROS DE CONTRATOS - FINANCIAMENTOS INTERNOS DE EXERCÍCIOS ANTERIORES;Registra os valores exigíveis decorrentes dos juros de contratos de financiamentos internos do exercício anterior.;Credora;Ativa;Financeiro/Permanente
222510400;ENCARGOS - FINANCIAMENTOS INTERNOS;Compreende os valores exigíveis decorrentes dos encargos de contratos de financiamentos internos.;Credora;Ativa;-
222510401;ENCARGOS DE CONTRATOS - FINANCIAMENTOS INTERNOS DO EXERCÍCIO;Registra os valores exigíveis decorrentes dos encargos de contratos de financiamentos internos do exercício.;Credora;Ativa;Financeiro/Permanente
222510402;ENCARGOS DE CONTRATOS - FINANCIAMENTOS INTERNOS DE EXERCÍCIOS ANTERIORES;Registra os valores exigíveis decorrentes dos encargos de contratos de financiamentos internos do exercício anterior.;Credora;Ativa;Financeiro/Permanente
222520000;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A LONGO PRAZO - INTERNO - INTRA OFSS;Compreende/Registra os juros e encargos financeiros referentes a empréstimos e financiamentos, reconhecidos pelo regime de competência e pagáveis a longo prazo, assumidos dentro do país e transacionados, em regra, em moeda nacional, com vencimento no longo prazo. Compreende os saldos que serão excluídos nos demonstrativos consolidados do Orçamento Fiscal e da Seguridade Social (OFSS) do mesmo ente.;Credora;Ativa;Financeiro/Permanente
222530000;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A LONGO PRAZO - INTERNO -INTER OFSS - UNIÃO;Compreende/Registra os juros e encargos financeiros referentes a empréstimos e financiamentos, reconhecidos pelo regime de competência e pagáveis a longo prazo, assumidos dentro do país e transacionados, em regra, em moeda nacional, com vencimento no longo prazo. Compreende os saldos que serão excluídos nos demonstrativos consolidados do Orçamento Fiscal e da Seguridade Social (OFSS) de entes públicos distintos, resultantes das transações entre o ente e a União.;Credora;Ativa;Financeiro/Permanente
222540000;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A LONGO PRAZO - INTERNO -INTER OFSS - ESTADO;Compreende/Registra os juros e encargos financeiros referentes a empréstimos e financiamentos, reconhecidos pelo regime de competência e pagáveis a longo prazo, assumidos dentro do país e transacionados, em regra, em moeda nacional, com vencimento no longo prazo. Compreende os saldos que serão excluídos nos demonstrativos consolidados do Orçamento Fiscal e da Seguridade Social (OFSS) de entes públicos distintos, resultantes das transações entre o ente e um estado.;Credora;Ativa;Financeiro/Permanente
222550000;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A LONGO PRAZO - INTERNO -INTER OFSS - MUNICÍPIO;Compreende/Registra os juros e encargos financeiros referentes a empréstimos e financiamentos, reconhecidos pelo regime de competência e pagáveis a longo prazo, assumidos dentro do país e transacionados, em regra, em moeda nacional, com vencimento no longo prazo. Compreende os saldos que serão excluídos nos demonstrativos consolidados do Orçamento Fiscal e da Seguridade Social (OFSS) de entes públicos distintos, resultantes das transações entre o ente e um município.;Credora;Ativa;Financeiro/Permanente
222600000;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A LONGO PRAZO - EXTERNO;Compreende os juros e encargos financeiros referentes a empréstimos e financiamentos, reconhecidos pelo regime de competência e pagáveis a longo prazo, assumidos no exterior e transacionados, em regra, em moeda estrangeira, com vencimento no longo prazo.;Credora;Ativa;-
222610000;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A LONGO PRAZO - EXTERNO - CONSOLIDAÇÃO;Compreende os juros e encargos financeiros referentes a empréstimos e financiamentos, reconhecidos pelo regime de competência e pagáveis a longo prazo, assumidos no exterior e transacionados, em regra, em moeda estrangeira, com vencimento no longo prazo. Compreende os saldos que não serão excluídos nos demonstrativos consolidados do orçamento fiscal e da seguridade social (OFSS).;Credora;Ativa;-
222610100;JUROS DE CONTRATOS - EMPRÉSTIMOS EXTERNOS;Compreende os valores exigíveis decorrentes dos juros de contratos de empréstimos externos.;Credora;Ativa;-
222610101;JUROS DE CONTRATOS - EMPRÉSTIMOS EXTERNOS DO EXERCÍCIO;Registra os valores exigíveis decorrentes dos juros de contratos de empréstimos externos do exercício.;Credora;Ativa;Financeiro/Permanente
222610102;JUROS DE CONTRATOS - EMPRÉSTIMOS EXTERNOS DE EXERCÍCIOS ANTERIORES;Registra os valores exigíveis decorrentes dos juros de contratos de empréstimos externos de exercícios anteriores.;Credora;Ativa;Financeiro/Permanente
222610200;ENCARGOS - EMPRÉSTIMOS EXTERNOS;Compreende os valores exigíveis decorrentes dos encargos de contratos de empréstimos externos.;Credora;Ativa;-
222610201;ENCARGOS DE CONTRATOS - EMPRÉSTIMOS EXTERNOS DO EXERCÍCIO;Registra os valores exigíveis decorrentes dos encargos de contratos de empréstimos externos do exercício.;Credora;Ativa;Financeiro/Permanente
222610202;ENCARGOS DE CONTRATOS - EMPRÉSTIMOS EXTERNOS DE EXERCÍCIOS ANTERIORES;Registra os valores exigíveis decorrentes dos encargos de contratos de empréstimos externos de exercícios anteriores.;Credora;Ativa;Financeiro/Permanente
222610300;JUROS DE CONTRATOS - FINANCIAMENTOS EXTERNOS;Compreende os valores exigíveis decorrentes dos juros de contratos de financiamentos externos.;Credora;Ativa;-
222610301;JUROS DE CONTRATOS - FINANCIAMENTOS EXTERNOS DO EXERCÍCIO;Registra os valores exigíveis decorrentes dos juros de contratos de financiamentos externos do exercício.;Credora;Ativa;Financeiro/Permanente
222610302;JUROS DE CONTRATOS - FINANCIAMENTOS EXTERNOS DE EXERCÍCIOS ANTERIORES;Registra os valores exigíveis decorrentes dos juros de contratos de financiamentos externos de exercícios anteriores.;Credora;Ativa;Financeiro/Permanente
222610400;ENCARGOS - FINANCIAMENTOS EXTERNOS;Compreende os valores exigíveis decorrentes dos encargos de contratos de financiamentos externos.;Credora;Ativa;-
222610401;ENCARGOS DE CONTRATOS - FINANCIAMENTOS EXTERNOS DO EXERCÍCIO;Registra os valores exigíveis decorrentes dos encargos de contratos de financiamentos externos do exercício.;Credora;Ativa;Financeiro/Permanente
222610402;ENCARGOS DE CONTRATOS - FINANCIAMENTOS EXTERNOS DE EXERCÍCIOS ANTERIORES;Registra os valores exigíveis decorrentes dos encargos de contratos de financiamentos externos de exercícios anteriores.;Credora;Ativa;Financeiro/Permanente
222800000;(-) ENCARGOS FINANCEIROS A APROPRIAR - INTERNO;Compreende os encargos financeiros estabelecidos em valores prefixados, inclusos como contrapartida nas contas de empréstimo e de financiamento a longo prazo - interno, mas que ainda não transcorreram por não ter ocorrido ainda o fato gerador.;Devedora;Ativa;-
222810000;(-) ENCARGOS FINANCEIROS A APROPRIAR - INTERNO - CONSOLIDAÇÃO;Compreende os encargos financeiros estabelecidos em valores prefixados, inclusos como contrapartida nas contas de empréstimo e de financiamento a longo prazo - interno, mas que ainda não transcorreram por não ter ocorrido ainda o fato gerador. Compreende os saldos que não serão excluídos nos demonstrativos consolidados do orçamento fiscal e da seguridade social (OFSS).;Devedora;Ativa;-
222810100;(-) ENCARGOS PREFIXADOS DE EMPRÉSTIMOS INTERNOS;Compreende/Registra o valor dos encargos financeiros pré-estabelecidos em valores prefixados, referentes a empréstimos internos.;Devedora;Ativa;Financeiro/Permanente
222810200;(-) ENCARGOS PREFIXADOS DE FINANCIAMENTOS INTERNOS;Compreende/Registra o valor dos encargos financeiros pré-estabelecidos em valores prefixados, referentes a financiamentos internos.;Devedora;Ativa;Financeiro/Permanente
222820000;(-) ENCARGOS FINANCEIROS A APROPRIAR - INTERNO - INTRA OFSS;Compreende/Registra os encargos financeiros estabelecidos em valores prefixados, inclusos como contrapartida nas contas de empréstimo e de financiamento a longo prazo - interno, mas que ainda não transcorreram por não ter ocorrido ainda o fato gerador. Compreende os saldos que serão excluídos nos demonstrativos consolidados do Orçamento Fiscal e da Seguridade Social (OFSS) do mesmo ente.;Devedora;Ativa;-
222820100;(-) ENCARGOS PREFIXADOS DE EMPRÉSTIMOS INTERNOS;Registra o valor dos encargos financeiros pré-estabelecidos em valores prefixados, referentes a empréstimos internos.;Devedora;Ativa;Financeiro/Permanente
222820200;(-) ENCARGOS PREFIXADOS DE FINANCIAMENTOS INTERNOS;Registra o valor dos encargos financeiros pré-estabelecidos em valores prefixados, referentes a financiamentos internos.;Devedora;Ativa;Financeiro/Permanente
222830000;(-) ENCARGOS FINANCEIROS A APROPRIAR - INTERNO - INTER OFSS - UNIÃO;Compreende os encargos financeiros estabelecidos em valores prefixados, inclusos como contrapartida nas contas de empréstimo e de financiamento a longo prazo - interno, mas que ainda não transcorreram por não ter ocorrido ainda o fato gerador. Compreende os saldos que serão excluídos nos demonstrativos consolidados do Orçamento Fiscal e da Seguridade Social (OFSS) de entes públicos distintos, resultantes das transações entre o ente e a União.;Devedora;Ativa;-
222830100;(-) ENCARGOS PREFIXADOS DE EMPRÉSTIMOS INTERNOS;Registra o valor dos encargos financeiros pré-estabelecidos em valores prefixados, referentes a empréstimos internos..;Devedora;Ativa;Financeiro/Permanente
222830200;(-) ENCARGOS PREFIXADOS DE FINANCIAMENTOS INTERNOS;Registra o valor dos encargos financeiros pré-estabelecidos em valores prefixados, referentes a financiamentos internos;Devedora;Ativa;Financeiro/Permanente
222840000;(-) ENCARGOS FINANCEIROS A APROPRIAR - INTERNO - INTER OFSS - ESTADO;Compreende/Registra os encargos financeiros estabelecidos em valores prefixados, inclusos como contrapartida nas contas de empréstimo e de financiamento a longo prazo - interno, mas que ainda não transcorreram por não ter ocorrido ainda o fato gerador. Compreende os saldos que serão excluídos nos demonstrativos consolidados do Orçamento Fiscal e da Seguridade Social (OFSS) de entes públicos distintos, resultantes das transações entre o ente e um estado.;Devedora;Ativa;-
222840100;(-) ENCARGOS PREFIXADOS DE EMPRÉSTIMOS INTERNOS;Registra o valor dos encargos financeiros pré-estabelecidos em valores prefixados, referentes a empréstimos internos;Devedora;Ativa;Financeiro/Permanente
222840200;(-) ENCARGOS PREFIXADOS DE FINANCIAMENTOS INTERNOS;Registra o valor dos encargos financeiros pré-estabelecidos em valores prefixados, referentes a financiamentos internos.;Devedora;Ativa;Financeiro/Permanente
222850000;(-) ENCARGOS FINANCEIROS A APROPRIAR - INTERNO - INTER OFSS - MUNICÍPIO;Compreende/Registra os encargos financeiros estabelecidos em valores prefixados, inclusos como contrapartida nas contas de empréstimo e de financiamento a longo prazo - interno, mas que ainda não transcorreram por não ter ocorrido ainda o fato gerador. Compreende os saldos que serão excluídos nos demonstrativos consolidados do Orçamento Fiscal e da Seguridade Social (OFSS) de entes públicos distintos, resultantes das transações entre o ente e um município.;Devedora;Ativa;-
222850100;(-) ENCARGOS PREFIXADOS DE EMPRÉSTIMOS INTERNOS;Registra o valor dos encargos financeiros pré-estabelecidos em valores prefixados, referentes a empréstimos internos.;Devedora;Ativa;Financeiro/Permanente
222850200;(-) ENCARGOS PREFIXADOS DE FINANCIAMENTOS INTERNOS;Registra o valor dos encargos financeiros pré-estabelecidos em valores prefixados, referentes a financiamentos internoss;Devedora;Ativa;Financeiro/Permanente
222900000;(-) ENCARGOS FINANCEIROS A APROPRIAR - EXTERNO;Compreende os encargos financeiros estabelecidos em valores prefixados, inclusos como contrapartida nas contas de empréstimo e de financiamento a longo prazo - externo, mas que ainda não transcorreram por não ter ocorrido ainda o fato gerador.;Devedora;Ativa;-
222910000;(-) ENCARGOS FINANCEIROS A APROPRIAR - EXTERNO - CONSOLIDAÇÃO;Compreende os encargos financeiros estabelecidos em valores prefixados, inclusos como contrapartida nas contas de empréstimo e de financiamento a longo prazo - externo, mas que ainda não transcorreram por não ter ocorrido ainda o fato gerador. Compreende os saldos que não serão excluídos nos demonstrativos consolidados do orçamento fiscal e da seguridade social (OFSS).;Devedora;Ativa;-
222910100;(-) ENCARGOS PREFIXADOS DE EMPRÉSTIMOS EXTERNOS;Compreende/Registra o valor dos encargos financeiros pré-estabelecidos em valores prefixados, referentes a empréstimos externos.;Devedora;Ativa;Financeiro/Permanente
222910200;(-) ENCARGOS PREFIXADOS DE FINANCIAMENTOS EXTERNOS;Compreende/Registra o valor dos encargos financeiros pré-estabelecidos em valores prefixados, referentes a financiamentos externos.;Devedora;Ativa;Financeiro/Permanente
223000000;FORNECEDORES E CONTAS A PAGAR A LONGO PRAZO;Compreende as obrigações junto a fornecedores de matérias-primas, mercadorias e outros materiais utilizados nas atividades operacionais da entidade,  inclusive os precatórios decorrentes dessas obrigações, com vencimento no longo prazo. Compreende também os precatórios com vencimento no longo prazo das obrigações decorrentes do fornecimento de utilidades e da prestação de serviços, tais como de energia elétrica, água, telefone, propaganda, aluguéis e todas as outras contas a pagar.;Credora;Ativa;-
223100000;FORNECEDORES E CONTAS A PAGAR NACIONAIS A LONGO PRAZO;Compreende as obrigações junto a fornecedores nacionais de matérias-primas, mercadorias e outros materiais utilizados nas atividades operacionais da entidade, bem como as obrigações decorrentes do fornecimento de utilidades e da prestação de serviços, tais como de energia elétrica, água, telefone, propaganda, alugueis e todas as outras contas a pagar com vencimento no longo prazo.;Credora;Ativa;-
223110000;FORNECEDORES E CONTAS A PAGAR NACIONAIS A LONGO PRAZO - CONSOLIDAÇÃO;Compreende as obrigações junto a fornecedores nacionais de matérias-primas, mercadorias e outros materiais utilizados nas atividades operacionais da entidade, bem como as obrigações decorrentes do fornecimento de utilidades e da prestação de serviços, tais como de energia elétrica, água, telefone, propaganda, alugueis e todas as outras contas a pagar com vencimento no longo prazo. Compreende os saldos que não serão excluídos nos demonstrativos consolidados do orçamento fiscal e da seguridade social (OFSS).;Credora;Ativa;-
223110100;FORNECEDORES NACIONAIS;Compreende os valores a pagar aos fornecedores nacionais de bens, materiais e serviços envolvidos com as atividades operacionais da entidade.;Credora;Ativa;-
223110101;FORNECEDORES NÃO PARCELADOS A PAGAR;Registra os valores a pagar não parcelados, ou seja, em uma única vez, aos fornecedores nacionais de bens, materiais e serviços envolvidos com as atividades operacionais da entidade.;Credora;Ativa;Financeiro/Permanente
223110102;FORNECEDORES PARCELADOS A PAGAR;Registra os valores a pagar parcelados diretamente com fornecedores nacionais de bens, materiais e serviços envolvidos com as atividades operacionais da entidade.;Credora;Ativa;Financeiro/Permanente
223110103;RENEGOCIAÇÃO DE DÍVIDAS COM FORNECEDORES;Registra a renegociação de parcelas vencidas (dívidas) junto a fornecedores.;Credora;Ativa;Financeiro/Permanente
223110199;DEMAIS FORNECEDORES A PAGAR;Registra os valores de demais fornecedores a pagar.;Credora;Ativa;Financeiro/Permanente
223110400;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ESPECIAL;Compreende as obrigações referentes a precatórios de fornecedores nacionais, sujeitos ao regime especial instituído pela emenda constitucional 62/ 2009.;Credora;Ativa;-
223110401;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ESPECIAL - ANTES DE 05/05/2000;Registra as obrigações referentes a precatórios de fornecedores nacionais,  sujeitos ao regime especial instituído pela emenda constitucional 62/2009, anteriores a 05/05/2000 (Lei de Responsabilidade Fiscal).;Credora;Ativa;Financeiro/Permanente
223110402;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ESPECIAL - A PARTIR DE 05/05/2000 - VENCIDOS E NÃO PAGOS;Registra as obrigações referentes a precatórios de fornecedores nacionais,  sujeitos ao regime especial instituído pela emenda constitucional 62/2009, a partir de 05/05/2000 (Lei de Responsabilidade Fiscal), não pagos durante a execução do orçamento em que deveriam ter sido incluídos, caso fosse observada à regra geral, prevista no §5º do artigo 100 da CF/88.;Credora;Ativa;Financeiro/Permanente
223110403;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ESPECIAL - A PARTIR DE 05/05/2000 - NÃO VENCIDOS;Registra as obrigações referentes a precatórios de fornecedores nacionais,  sujeitos ao regime especial instituído pela emenda constitucional 62/2009, a partir de 05/05/2000 (Lei de Responsabilidade Fiscal), dentro do prazo de pagamento caso fosse observada a regra geral, estabelecida no § 5º do artigo 100 da CF/88.;Credora;Ativa;Financeiro/Permanente
223110500;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ORDINÁRIO;Compreende as obrigações referentes a precatórios de fornecedores nacionais,  não sujeitos ao regime especial instituído pela emenda constitucional 62/ 2009.;Credora;Ativa;-
223110501;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ORDINÁRIO - ANTES DE 05/05/2000;Registra as obrigações referentes a precatórios de fornecedores nacionais,  não sujeitos ao regime especial instituído pela emenda constitucional 62/2009, anteriores a 05/05/2000 (Lei de Responsabilidade Fiscal).;Credora;Ativa;Financeiro/Permanente
223110502;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ORDINÁRIO - A PARTIR DE 05/05/2000 - VENCIDOS E NÃO PAGOS;Registra as obrigações referentes a precatórios de fornecedores nacionais,  não sujeitos ao regime especial instituído pela emenda constitucional 62/2009, a partir de 05/05/2000 (Lei de Responsabilidade Fiscal), não pagos durante a execução do orçamento em que deveriam ter sido incluídos em observância ao disposto no § 5º do artigo 100 da CF/88.;Credora;Ativa;Financeiro/Permanente
223110503;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ORDINÁRIO - A PARTIR DE 05/05/2000 - NÃO VENCIDOS;Registra as obrigações referentes a precatórios de fornecedores nacionais,  não sujeitos ao regime especial instituído pela emenda constitucional 62/2009, a partir de 05/05/2000 (Lei de Responsabilidade Fiscal), dentro do prazo de pagamento previsto no § 5º do artigo 100 da CF/88.;Credora;Ativa;Financeiro/Permanente
223110600;PRECATÓRIOS DE CONTAS A PAGAR - CREDORES NACIONAIS- REGIME ESPECIAL;Compreende as obrigações referentes a precatórios de contas a pagar de credores nacionais, sujeitos ao regime especial instituído pela emenda constitucional 62/ 2009.;Credora;Ativa;-
223110601;PRECATÓRIOS DE CONTAS A PAGAR - REGIME ESPECIAL - ANTES DE 05/05/2000;Registra as obrigações referentes a precatórios de contas a pagar de credores nacionais,  sujeitos ao regime especial instituído pela emenda constitucional 62/2009, anteriores a 05/05/2000 (Lei de Responsabilidade Fiscal).;Credora;Ativa;Financeiro/Permanente
223110602;PRECATÓRIOS DE CONTAS A PAGAR - REGIME ESPECIAL - A PARTIR DE 05/05/2000 - VENCIDOS E NÃO PAGOS;Registra as obrigações referentes a precatórios de contas a pagar de credores nacionais,  sujeitos ao regime especial instituído pela emenda constitucional 62/2009, a partir de 05/05/2000 (Lei de Responsabilidade Fiscal), não pagos durante a execução do orçamento em que deveriam ter sido incluídos, caso fosse observada à regra geral, prevista no §5º do artigo 100 da CF/88.;Credora;Ativa;Financeiro/Permanente
223110603;PRECATÓRIOS DE CONTAS A PAGAR - REGIME ESPECIAL - A PARTIR DE 05/05/2000 - NÃO VENCIDOS;Registra as obrigações referentes a precatórios de contas a pagar de credores nacionais,  sujeitos ao regime especial instituído pela emenda constitucional 62/2009, a partir de 05/05/2000 (Lei de Responsabilidade Fiscal), dentro do prazo de pagamento caso fosse observada a regra geral, estabelecida no § 5º do artigo 100 da CF/88.;Credora;Ativa;Financeiro/Permanente
223110700;PRECATÓRIOS DE CONTAS A PAGAR - CREDORES NACIONAIS - REGIME ORDINÁRIO;Compreende as obrigações referentes a precatórios de contas a pagar de credores nacionais,  não sujeitos ao regime especial instituído pela emenda constitucional 62/ 2009.;Credora;Ativa;-
223110701;PRECATÓRIOS DE CONTAS A PAGAR - REGIME ORDINÁRIO - ANTES DE 05/05/2000;Registra as obrigações referentes a precatórios de contas a pagar de credores nacionais,  não sujeitos ao regime especial instituído pela emenda constitucional 62/2009, anteriores a 05/05/2000 (Lei de Responsabilidade Fiscal).;Credora;Ativa;Financeiro/Permanente
223110702;PRECATÓRIOS DE CONTAS A PAGAR - REGIME ORDINÁRIO - A PARTIR DE 05/05/2000 - VENCIDOS E NÃO PAGOS;Registra as obrigações referentes a precatórios de contas a pagar de credores nacionais,  não sujeitos ao regime especial instituído pela emenda constitucional 62/2009, a partir de 05/05/2000 (Lei de Responsabilidade Fiscal), não pagos durante a execução do orçamento em que deveriam ter sido incluídos em observância ao disposto no § 5º do artigo 100 da CF/88.;Credora;Ativa;Financeiro/Permanente
223110703;PRECATÓRIOS DE CONTAS A PAGAR - REGIME ORDINÁRIO - A PARTIR DE 05/05/2000 - NÃO VENCIDOS;Registra as obrigações referentes a precatórios de contas a pagar de credores nacionais,  não sujeitos ao regime especial instituído pela emenda constitucional 62/2009, a partir de 05/05/2000 (Lei de Responsabilidade Fiscal), dentro do prazo de pagamento previsto no § 5º do artigo 100 da CF/88.;Credora;Ativa;Financeiro/Permanente
223110800;FORNECEDORES NACIONAIS A PAGAR - DECISÕES JUDICIAIS - EXCETO PRECATÓRIOS;Compreende/Registra as obrigações decorrentes de decisões judiciais referentes a fornecedores nacionais, exceto precatórios.;Credora;Ativa;Financeiro/Permanente
223110900;CONTAS A PAGAR NACIONAIS - DECISÕES JUDICIAIS - EXCETO PRECATÓRIOS;Compreende/Registra as obrigações decorrentes de sentenças judiciais referentes a contas a pagar de credores nacionais, exceto precatórios.;Credora;Ativa;Financeiro/Permanente
223111000;CONTAS A PAGAR - CREDORES NACIONAIS A LONGO PRAZO;Compreende os valores a pagar a longo prazo aos credores nacionais decorrentes do fornecimento de bens/materiais e da prestação de contas.;Credora;Ativa;-
223111001;CONTAS NÃO PARCELADAS A PAGAR;Registra os valores não parcelados, ou seja, em uma única vez, de contas a pagar a longo prazo.;Credora;Ativa;Financeiro/Permanente
223111002;CONTAS PARCELADAS A PAGAR;Registra os valores parcelados de contas a pagar a longo prazo.;Credora;Ativa;Financeiro/Permanente
223111003;RENEGOCIAÇÃO DE CONTAS A PAGAR;Registra a renegociação de dívidas (parcelas em atraso) com contas a pagar a longo prazo.;Credora;Ativa;Financeiro/Permanente
223111099;DEMAIS CONTAS A PAGAR;Registra os valores de demais contas a pagar a longo prazo.;Credora;Ativa;Financeiro/Permanente
223111100;DEMAIS PRECATÓRIOS DE FORNECEDORES E CONTAS A PAGAR NACIONAIS;Compreende/Registra as obrigações referentes a precatórios de fornecedores nacionais e contas a pagar nacionais não classificadas em itens anteriores.;Credora;Ativa;Financeiro/Permanente
223120000;FORNECEDORES E CONTAS A PAGAR NACIONAIS A LONGO PRAZO - INTRA OFSS;Compreende/Registra as obrigações junto a fornecedores nacionais de matérias-primas, mercadorias e outros materiais utilizados nas atividades operacionais da entidade, bem como as obrigações decorrentes do fornecimento de utilidades e da prestação de serviços, tais como de energia elétrica, água, telefone, propaganda, alugueis e todas as outras contas a pagar com vencimento no longo prazo. Compreende os saldos que serão excluídos nos demonstrativos consolidados do Orçamento Fiscal e da Seguridade Social (OFSS) do mesmo ente.;Credora;Ativa;Financeiro/Permanente
223130000;FORNECEDORES E CONTAS A PAGAR NACIONAIS A LONGO PRAZO - INTER OFSS - UNIÃO;Compreende/Registra as obrigações junto a fornecedores nacionais de matérias-primas, mercadorias e outros materiais utilizados nas atividades operacionais da entidade, bem como as obrigações decorrentes do fornecimento de utilidades e da prestação de serviços, tais como de energia elétrica, água, telefone, propaganda, alugueis e todas as outras contas a pagar com vencimento no longo prazo. Compreende os saldos que serão excluídos nos demonstrativos consolidados do Orçamento Fiscal e da Seguridade Social (OFSS) de entes públicos distintos, resultantes das transações entre o ente e a União.;Credora;Ativa;Financeiro/Permanente
223140000;FORNECEDORES E CONTAS A PAGAR NACIONAIS A LONGO PRAZO - INTER OFSS - ESTADO;Compreende/Registra as obrigações junto a fornecedores nacionais de matérias-primas, mercadorias e outros materiais utilizados nas atividades operacionais da entidade, bem como as obrigações decorrentes do fornecimento de utilidades e da prestação de serviços, tais como de energia elétrica, água, telefone, propaganda, alugueis e todas as outras contas a pagar com vencimento no longo prazo. Compreende os saldos que serão excluídos nos demonstrativos consolidados do Orçamento Fiscal e da Seguridade Social (OFSS) de entes públicos distintos, resultantes das transações entre o ente e um estado.;Credora;Ativa;Financeiro/Permanente
