2.1.2.3.4.00.00;FINANCIAMENTOS A CURTO PRAZO - INTERNO - INTER OFSS - ESTADO;C;S;Credora;Superior
2.1.2.3.4.01.00;FINANCIAMENTOS INTERNOS;C;S;Credora;Superior
2.1.2.3.4.01.01;FINANCIAMENTOS DO ATIVO PERMANENTE;C;A;Credora;Último
2.1.2.3.4.01.02;FINANCIAMENTOS PARA CONSTRUÇÃO DE IMÓVEIS HABITACIONAIS;C;A;Credora;Último
2.1.2.3.4.01.03;FINANCIAMENTO DE CAPITAL DE GIRO;C;A;Credora;Último
2.1.2.3.4.01.98;OUTROS FINANCIAMENTOS INTERNOS;C;A;Credora;Último
2.1.2.3.4.02.00;FINANCIAMENTOS INTERNOS POR ARRENDAMENTO FINANCEIRO A CURTO PRAZO;C;A;Credora;Último
2.1.2.3.5.00.00;FINANCIAMENTOS A CURTO PRAZO - INTERNO - INTER OFSS - MUNICÍPIO;C;A;Credora;Último
2.1.2.4.0.00.00;FINANCIAMENTO A CURTO PRAZO - EXTERNO;C;S;Credora;Superior
2.1.2.4.1.00.00;FINANCIAMENTO A CURTO PRAZO - EXTERNO - CONSOLIDAÇÃO;C;S;Credora;Superior
2.1.2.4.1.01.00;FINANCIAMENTOS EXTERNOS;C;S;Credora;Superior
2.1.2.4.1.01.01;FINANCIAMENTOS DO ATIVO PERMANENTE;C;A;Credora;Último
2.1.2.4.1.01.02;FINANCIAMENTOS DE CAPITAL DE GIRO;C;A;Credora;Último
2.1.2.4.1.01.98;OUTROS FINANCIAMENTOS EXTERNOS;C;A;Credora;Último
2.1.2.4.1.02.00;FINANCIAMENTOS EXTERNOS POR ARRENDAMENTO FINANCEIRO A CURTO PRAZO;C;A;Credora;Último
2.1.2.5.0.00.00;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A CURTO PRAZO - INTERNO;C;S;Credora;Superior
2.1.2.5.1.00.00;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A CURTO PRAZO - INTERNO - CONSOLIDAÇÃO;C;S;Credora;Superior
2.1.2.5.1.01.00;JUROS DE CONTRATOS - EMPRÉSTIMOS INTERNOS;C;A;Credora;Último
2.1.2.5.1.02.00;ENCARGOS - EMPRÉSTIMOS INTERNOS;C;A;Credora;Último
2.1.2.5.1.03.00;JUROS DE CONTRATOS - FINANCIAMENTOS INTERNOS;C;A;Credora;Último
2.1.2.5.1.04.00;ENCARGOS - FINANCIAMENTOS INTERNOS;C;A;Credora;Último
2.1.2.5.2.00.00;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A CURTO PRAZO - INTERNO - INTRA OFSS;C;S;Credora;Superior
2.1.2.5.2.01.00;JUROS DE CONTRATOS - EMPRÉSTIMOS INTERNOS;C;A;Credora;Último
2.1.2.5.2.02.00;ENCARGOS - EMPRÉSTIMOS INTERNOS;C;A;Credora;Último
2.1.2.5.2.03.00;JUROS DE CONTRATOS - FINANCIAMENTOS INTERNOS;C;A;Credora;Último
2.1.2.5.2.04.00;ENCARGOS - FINANCIAMENTOS INTERNOS;C;A;Credora;Último
2.1.2.5.3.00.00;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A CURTO PRAZO - INTERNO -INTER OFSS - UNIÃO;C;S;Credora;Superior
2.1.2.5.3.01.00;JUROS DE CONTRATOS - EMPRÉSTIMOS INTERNOS;C;S;Credora;Superior
2.1.2.5.3.01.01;JUROS DE CONTRATOS  - PROGRAMA DE APOIO À REESTRUTURAÇÃO E AO AJUSTE FISCAL DOS ESTADOS;C;A;Credora;Último
2.1.2.5.3.01.99;JUROS DE CONTRATOS - OUTROS EMPRÉSTIMOS INTERNOS;C;A;Credora;Último
2.1.2.5.3.02.00;ENCARGOS - EMPRÉSTIMOS INTERNOS;C;S;Credora;Superior
2.1.2.5.3.02.01;ENCARGOS - PROGRAMA DE APOIO À REESTRUTURAÇÃO E AO AJUSTE FISCAL DOS ESTADOS;C;A;Credora;Último
2.1.2.5.3.02.99;ENCARGOS - OUTROS EMPRÉSTIMOS INTERNOS;C;A;Credora;Último
2.1.2.5.3.03.00;JUROS DE CONTRATOS - FINANCIAMENTOS INTERNOS;C;A;Credora;Último
2.1.2.5.3.04.00;ENCARGOS - FINANCIAMENTOS INTERNOS;C;A;Credora;Último
2.1.2.5.4.00.00;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A CURTO PRAZO - INTERNO -INTER OFSS - ESTADO;C;S;Credora;Superior
2.1.2.5.4.01.00;JUROS DE CONTRATOS - EMPRÉSTIMOS INTERNOS;C;A;Credora;Último
2.1.2.5.4.02.00;ENCARGOS - EMPRÉSTIMOS INTERNOS;C;A;Credora;Último
2.1.2.5.4.03.00;JUROS DE CONTRATOS - FINANCIAMENTOS INTERNOS;C;A;Credora;Último
2.1.2.5.4.04.00;ENCARGOS - FINANCIAMENTOS INTERNOS;C;A;Credora;Último
2.1.2.5.5.00.00;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A CURTO PRAZO - INTERNO -INTER OFSS - MUNICÍPIO;C;S;Credora;Superior
2.1.2.5.5.01.00;JUROS DE CONTRATOS - EMPRÉSTIMOS INTERNOS;C;A;Credora;Último
2.1.2.5.5.02.00;ENCARGOS - EMPRÉSTIMOS INTERNOS;C;A;Credora;Último
2.1.2.5.5.03.00;JUROS DE CONTRATOS - FINANCIAMENTOS INTERNOS;C;A;Credora;Último
2.1.2.5.5.04.00;ENCARGOS - FINANCIAMENTOS INTERNOS;C;A;Credora;Último
2.1.2.6.0.00.00;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A CURTO PRAZO - EXTERNO;C;S;Credora;Superior
2.1.2.6.1.00.00;JUROS E ENCARGOS A PAGAR DE EMPRÉSTIMOS E FINANCIAMENTOS A CURTO PRAZO - EXTERNO - CONSOLIDAÇÃO;C;S;Credora;Superior
2.1.2.6.1.01.00;JUROS DE CONTRATOS - EMPRÉSTIMOS EXTERNOS;C;A;Credora;Último
2.1.2.6.1.02.00;ENCARGOS - EMPRÉSTIMOS EXTERNOS;C;A;Credora;Último
2.1.2.6.1.03.00;JUROS DE CONTRATOS - FINANCIAMENTOS EXTERNOS;C;A;Credora;Último
2.1.2.6.1.04.00;ENCARGOS - FINANCIAMENTOS EXTERNOS;C;A;Credora;Último
2.1.2.8.0.00.00;(-) ENCARGOS FINANCEIROS A APROPRIAR - INTERNO;D;S;Devedora;Superior
2.1.2.8.1.00.00;(-) ENCARGOS FINANCEIROS A APROPRIAR - INTERNO - CONSOLIDAÇÃO;D;S;Devedora;Superior
2.1.2.8.1.01.00;(-) ENCARGOS PREFIXADOS DE EMPRÉSTIMOS INTERNOS;D;A;Devedora;Último
2.1.2.8.1.02.00;(-) ENCARGOS PREFIXADOS DE FINANCIAMENTOS INTERNOS;D;A;Devedora;Último
2.1.2.8.2.00.00;(-) ENCARGOS FINANCEIROS A APROPRIAR - INTERNO - INTRA OFSS;D;S;Devedora;Superior
2.1.2.8.2.01.00;(-) ENCARGOS PREFIXADOS DE EMPRÉSTIMOS INTERNOS;D;A;Devedora;Último
2.1.2.8.2.02.00;(-) ENCARGOS PREFIXADOS DE FINANCIAMENTOS INTERNOS;D;A;Devedora;Último
2.1.2.8.3.00.00;(-) ENCARGOS FINANCEIROS A APROPRIAR - INTERNO - INTER OFSS - UNIÃO;D;S;Devedora;Superior
2.1.2.8.3.01.00;(-) ENCARGOS PREFIXADOS DE EMPRÉSTIMOS INTERNOS;D;A;Devedora;Último
2.1.2.8.3.02.00;(-) ENCARGOS PREFIXADOS DE FINANCIAMENTOS INTERNOS;D;A;Devedora;Último
2.1.2.8.4.00.00;(-) ENCARGOS FINANCEIROS A APROPRIAR - INTERNO - INTER OFSS - ESTADO;D;S;Devedora;Superior
2.1.2.8.4.01.00;(-) ENCARGOS PREFIXADOS DE EMPRÉSTIMOS INTERNOS;D;A;Devedora;Último
2.1.2.8.4.02.00;(-) ENCARGOS PREFIXADOS DE FINANCIAMENTOS INTERNOS;D;A;Devedora;Último
2.1.2.8.5.00.00;(-) ENCARGOS FINANCEIROS A APROPRIAR - INTERNO - INTER OFSS - MUNICÍPIO;D;A;Devedora;Último
2.1.2.9.0.00.00;(-) ENCARGOS FINANCEIROS A APROPRIAR - EXTERNO;D;S;Devedora;Superior
2.1.2.9.1.00.00;(-) ENCARGOS FINANCEIROS A APROPRIAR- CONSOLIDAÇÃO;D;S;Devedora;Superior
2.1.2.9.1.01.00;(-) ENCARGOS PREFIXADOS DE EMPRÉSTIMOS EXTERNOS;D;A;Devedora;Último
2.1.2.9.1.02.00;(-) ENCARGOS PREFIXADOS DE FINANCIAMENTOS EXTERNOS;D;A;Devedora;Último
2.1.3.0.0.00.00;FORNECEDORES E CONTAS A PAGAR A CURTO PRAZO;C;S;Credora;Superior
2.1.3.1.0.00.00;FORNECEDORES E CONTAS A PAGAR NACIONAIS A CURTO PRAZO;C;S;Credora;Superior
2.1.3.1.1.00.00;FORNECEDORES E CONTAS A PAGAR NACIONAIS A CURTO PRAZO - CONSOLIDAÇÃO;C;S;Credora;Superior
2.1.3.1.1.01.00;FORNECEDORES NACIONAIS;C;S;Credora;Superior
2.1.3.1.1.01.01;FORNECEDORES NÃO PARCELADOS A PAGAR;C;A;Credora;Último
2.1.3.1.1.01.02;FORNECEDORES PARCELADOS A PAGAR;C;A;Credora;Último
2.1.3.1.1.01.03;RENEGOCIAÇÃO DE DÍVIDAS COM FORNECEDORES;C;A;Credora;Último
2.1.3.1.1.01.99;DEMAIS FORNECEDORES A PAGAR;C;A;Credora;Último
2.1.3.1.1.03.00;CONTAS A PAGAR CREDORES NACIONAIS;C;S;Credora;Superior
2.1.3.1.1.03.01;CONTAS NÃO PARCELADAS A PAGAR;C;A;Credora;Último
2.1.3.1.1.03.02;CONTAS PARCELADAS A PAGAR;C;A;Credora;Último
2.1.3.1.1.03.03;RENEGOCIAÇÃO DE CONTAS A PAGAR;C;A;Credora;Último
2.1.3.1.1.03.99;DEMAIS CONTAS A PAGAR;C;A;Credora;Último
2.1.3.1.1.05.00;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ESPECIAL;C;S;Credora;Superior
2.1.3.1.1.05.01;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ESPECIAL - ANTES DE 05/05/2000;C;A;Credora;Último
2.1.3.1.1.05.02;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ESPECIAL - A PARTIR DE 05/05/2000 - VENCIDOS E NÃO PAGOS;C;A;Credora;Último
2.1.3.1.1.05.03;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ESPECIAL - A PARTIR DE 05/05/2000 - NÃO VENCIDOS;C;A;Credora;Último
2.1.3.1.1.06.00;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ORDINÁRIO;C;S;Credora;Superior
2.1.3.1.1.06.01;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ORDINÁRIO - ANTES DE 05/05/2000;C;A;Credora;Último
2.1.3.1.1.06.02;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ORDINÁRIO - A PARTIR DE 05/05/2000 - VENCIDOS E NÃO PAGOS;C;A;Credora;Último
2.1.3.1.1.06.03;PRECATÓRIOS DE FORNECEDORES NACIONAIS - REGIME ORDINÁRIO - A PARTIR DE 05/05/2000 - NÃO VENCIDOS;C;A;Credora;Último
2.1.3.1.1.07.00;PRECATÓRIOS DE CONTAS A PAGAR - CREDORES NACIONAIS- REGIME ESPECIAL;C;S;Credora;Superior
2.1.3.1.1.07.01;PRECATÓRIOS DE CONTAS A PAGAR - REGIME ESPECIAL - ANTES DE 05/05/2000;C;A;Credora;Último
2.1.3.1.1.07.02;PRECATÓRIOS DE CONTAS A PAGAR - REGIME ESPECIAL - A PARTIR DE 05/05/2000 - VENCIDOS E NÃO PAGOS;C;A;Credora;Último
2.1.3.1.1.07.03;PRECATÓRIOS DE CONTAS A PAGAR - REGIME ESPECIAL - A PARTIR DE 05/05/2000 - NÃO VENCIDOS;C;A;Credora;Último
2.1.3.1.1.08.00;PRECATÓRIOS DE CONTAS A PAGAR - CREDORES NACIONAIS - REGIME ORDINÁRIO;C;S;Credora;Superior
2.1.3.1.1.08.01;PRECATÓRIOS DE CONTAS A PAGAR - REGIME ORDINÁRIO - ANTES DE 05/05/2000;C;A;Credora;Último
2.1.3.1.1.08.02;PRECATÓRIOS DE CONTAS A PAGAR - REGIME ORDINÁRIO - A PARTIR DE 05/05/2000 - VENCIDOS E NÃO PAGOS;C;A;Credora;Último
2.1.3.1.1.08.03;PRECATÓRIOS DE CONTAS A PAGAR - REGIME ORDINÁRIO - A PARTIR DE 05/05/2000 - NÃO VENCIDOS;C;A;Credora;Último
2.1.3.1.1.09.00;FORNECEDORES NACIONAIS - DECISÕES JUDICIAIS - EXCETO PRECATÓRIOS;C;A;Credora;Último
2.1.3.1.1.10.00;CONTAS A PAGAR NACIONAIS - DECISÕES JUDICIAIS - EXCETO PRECATÓRIOS;C;A;Credora;Último
2.1.3.1.1.11.00;DEMAIS PRECATÓRIOS DE FORNECEDORES E CONTAS A PAGAR NACIONAIS;C;A;Credora;Último
2.1.3.1.2.00.00;FORNECEDORES E CONTAS A PAGAR NACIONAIS A CURTO PRAZO - INTRA OFSS;C;A;Credora;Último
2.1.3.1.3.00.00;FORNECEDORES E CONTAS A PAGAR NACIONAIS A CURTO PRAZO - INTER OFSS - UNIÃO;C;A;Credora;Último
2.1.3.1.4.00.00;FORNECEDORES E CONTAS A PAGAR NACIONAIS A CURTO PRAZO - INTER OFSS - ESTADO;C;A;Credora;Último
2.1.3.1.5.00.00;FORNECEDORES E CONTAS A PAGAR NACIONAIS A CURTO PRAZO - INTER OFSS - MUNICÍPIO;C;A;Credora;Último
2.1.3.2.0.00.00;FORNECEDORES E CONTAS A PAGAR ESTRANGEIROS A CURTO PRAZO;C;S;Credora;Superior
2.1.3.2.1.00.00;FORNECEDORES E CONTAS A PAGAR ESTRANGEIROS A CURTO PRAZO - CONSOLIDAÇÃO;C;S;Credora;Superior
2.1.3.2.1.01.00;FORNECEDORES ESTRANGEIROS A CURTO PRAZO;C;S;Credora;Superior
2.1.3.2.1.01.01;FORNECEDORES NÃO PARCELADOS A PAGAR;C;A;Credora;Último
2.1.3.2.1.01.02;FORNECEDORES PARCELADOS A PAGAR;C;A;Credora;Último
2.1.3.2.1.01.03;RENEGOCIAÇÃO DE DÍVIDAS COM FORNECEDORES;C;A;Credora;Último
2.1.3.2.1.01.99;DEMAIS FORNECEDORES A PAGAR;C;A;Credora;Último
2.1.3.2.1.02.00;CONTAS A PAGAR - CREDORES ESTRANGEIROS A CURTO PRAZO;C;S;Credora;Superior
2.1.3.2.1.02.01;CONTAS NÃO PARCELADAS A PAGAR;C;A;Credora;Último
2.1.3.2.1.02.02;CONTAS PARCELADAS A PAGAR;C;A;Credora;Último
2.1.3.2.1.02.03;RENEGOCIAÇÃO DE CONTAS A PAGAR;C;A;Credora;Último
2.1.3.2.1.02.99;DEMAIS CONTAS A PAGAR;C;A;Credora;Último
2.1.4.0.0.00.00;OBRIGAÇÕES FISCAIS A CURTO PRAZO;C;S;Credora;Superior
2.1.4.1.0.00.00;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM A UNIÃO;C;S;Credora;Superior
2.1.4.1.1.00.00;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM A UNIÃO - CONSOLIDAÇÃO;C;S;Credora;Superior
2.1.4.1.1.01.00;IPI A RECOLHER;C;A;Credora;Último
2.1.4.1.1.02.00;IRPJ A RECOLHER;C;A;Credora;Último
2.1.4.1.1.03.00;PASSIVO FISCAL DIFERIDO;C;A;Credora;Último
2.1.4.1.1.04.00;IMPOSTO DE IMPORTAÇÃO A RECOLHER;C;A;Credora;Último
2.1.4.1.1.05.00;IOF A RECOLHER;C;A;Credora;Último
2.1.4.1.1.06.00;ITR A RECOLHER;C;A;Credora;Último
2.1.4.1.1.08.00;CIDE A RECOLHER;C;A;Credora;Último
2.1.4.1.1.09.00;CSSL A RECOLHER;C;A;Credora;Último
2.1.4.1.1.10.00;COFINS A RECOLHER;C;A;Credora;Último
2.1.4.1.1.11.00;PIS/PASEP A RECOLHER;C;A;Credora;Último
2.1.4.1.1.12.00;TRIBUTOS FEDERAIS RENEGOCIADOS;C;A;Credora;Último
2.1.4.1.1.13.00;RECURSOS FISCAIS - DARF A EMITIR;C;A;Credora;Último
2.1.4.1.1.99.00;OUTROS TRIBUTOS E CONTRIBUIÇÕES FEDERAIS A RECOLHER;C;A;Credora;Último
2.1.4.1.2.00.00;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM A UNIÃO - INTRA OFSS;C;S;Credora;Superior
2.1.4.1.2.01.00;IPI A RECOLHER;C;A;Credora;Último
2.1.4.1.2.02.00;IRPJ A RECOLHER;C;A;Credora;Último
2.1.4.1.2.03.00;PASSIVO FISCAL DIFERIDO;C;A;Credora;Último
2.1.4.1.2.04.00;IMPOSTO DE IMPORTAÇÃO A RECOLHER;C;A;Credora;Último
2.1.4.1.2.05.00;IOF A RECOLHER;C;A;Credora;Último
2.1.4.1.2.06.00;ITR A RECOLHER;C;A;Credora;Último
2.1.4.1.2.08.00;CIDE A RECOLHER;C;A;Credora;Último
2.1.4.1.2.09.00;CSSL A RECOLHER;C;A;Credora;Último
2.1.4.1.2.10.00;COFINS A RECOLHER;C;A;Credora;Último
2.1.4.1.2.11.00;PIS/PASEP A RECOLHER;C;A;Credora;Último
2.1.4.1.2.12.00;TRIBUTOS FEDERAIS RENEGOCIADOS;C;A;Credora;Último
2.1.4.1.2.13.00;RECURSOS FISCAIS - DARF A EMITIR;C;A;Credora;Último
2.1.4.1.2.99.00;OUTROS TRIBUTOS E CONTRIBUIÇÕES FEDERAIS A RECOLHER;C;A;Credora;Último
2.1.4.1.3.00.00;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM A UNIÃO - INTER OFSS - UNIÃO;C;S;Credora;Superior
2.1.4.1.3.01.00;IPI A RECOLHER;C;A;Credora;Último
2.1.4.1.3.02.00;IRPJ A RECOLHER;C;A;Credora;Último
2.1.4.1.3.03.00;PASSIVO FISCAL DIFERIDO;C;A;Credora;Último
2.1.4.1.3.04.00;IMPOSTO DE IMPORTAÇÃO A RECOLHER;C;A;Credora;Último
2.1.4.1.3.05.00;IOF A RECOLHER;C;A;Credora;Último
2.1.4.1.3.06.00;ITR A RECOLHER;C;A;Credora;Último
2.1.4.1.3.08.00;CIDE A RECOLHER;C;A;Credora;Último
2.1.4.1.3.09.00;CSSL A RECOLHER;C;A;Credora;Último
2.1.4.1.3.10.00;COFINS A RECOLHER;C;A;Credora;Último
2.1.4.1.3.11.00;PIS/PASEP A RECOLHER;C;A;Credora;Último
2.1.4.1.3.12.00;TRIBUTOS FEDERAIS RENEGOCIADOS;C;A;Credora;Último
2.1.4.1.3.13.00;RECURSOS FISCAIS - DARF A EMITIR;C;A;Credora;Último
2.1.4.1.3.99.00;OUTROS TRIBUTOS E CONTRIBUIÇÕES FEDERAIS A RECOLHER;C;A;Credora;Último
2.1.4.2.0.00.00;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM OS ESTADOS;C;S;Credora;Superior
2.1.4.2.1.00.00;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM OS ESTADOS - CONSOLIDAÇÃO;C;S;Credora;Superior
2.1.4.2.1.01.00;ICMS A RECOLHER;C;S;Credora;Superior
2.1.4.2.1.01.01;ICMS A RECOLHER - SOBRE MERCADORIAS PARA REVENDA;C;A;Credora;Último
2.1.4.2.1.01.02;ICMS A RECOLHER - SOBRE MERCADORIAS DE TERCEIROS PARA DEPÓSITO;C;A;Credora;Último
2.1.4.2.1.02.00;IPVA A RECOLHER;C;A;Credora;Último
2.1.4.2.1.03.00;TRIBUTOS ESTADUAIS RENEGOCIADOS;C;A;Credora;Último
2.1.4.2.1.04.00;TAXA DE COOPERAÇÃO E DEFESA DA ORIZICULTURA - CDO;C;A;Credora;Último
2.1.4.2.1.05.00;TAXA DE ATENDIMENTO CONTRA INCÊNDIO;C;A;Credora;Último
2.1.4.2.1.06.00;TAXA DE LICENCIAMENTO ANUAL DE VEÍCULOS;C;A;Credora;Último
2.1.4.2.1.07.00;RECURSOS FISCAIS ESTADUAIS;C;A;Credora;Último
2.1.4.2.1.08.00;TAXA DE LICENCIAMENTO AMBIENTAL;C;A;Credora;Último
2.1.4.2.1.99.00;OUTROS TRIBUTOS E CONTRIBUIÇÕES ESTADUAIS A RECOLHER;C;A;Credora;Último
2.1.4.2.2.00.00;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM OS ESTADOS - INTRA OFSS;C;S;Credora;Superior
2.1.4.2.2.01.00;ICMS A RECOLHER;C;S;Credora;Superior
2.1.4.2.2.01.01;ICMS A RECOLHER - SOBRE MERCADORIAS PARA REVENDA;C;A;Credora;Último
2.1.4.2.2.01.02;ICMS A RECOLHER - SOBRE MERCADORIAS DE TERCEIROS PARA DEPÓSITO;C;A;Credora;Último
2.1.4.2.2.02.00;IPVA A RECOLHER;C;A;Credora;Último
2.1.4.2.2.03.00;TRIBUTOS ESTADUAIS RENEGOCIADOS;C;A;Credora;Último
2.1.4.2.2.04.00;TAXA DE COOPERAÇÃO E DEFESA DA ORIZICULTURA - CDO;C;A;Credora;Último
2.1.4.2.2.05.00;TAXA DE ATENDIMENTO CONTRA INCÊNDIO;C;A;Credora;Último
2.1.4.2.2.06.00;TAXA DE LICENCIAMENTO ANUAL DE VEÍCULOS;C;A;Credora;Último
2.1.4.2.2.07.00;RECURSOS FISCAIS ESTADUAIS;C;A;Credora;Último
2.1.4.2.2.08.00;TAXA DE LICENCIAMENTO AMBIENTAL;C;A;Credora;Último
2.1.4.2.2.99.00;OUTROS TRIBUTOS E CONTRIBUIÇÕES ESTADUAIS A RECOLHER;C;A;Credora;Último
2.1.4.2.4.00.00;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM OS ESTADOS - INTER OFSS - ESTADO;C;S;Credora;Superior
2.1.4.2.4.01.00;ICMS A RECOLHER;C;S;Credora;Superior
2.1.4.2.4.01.01;ICMS A RECOLHER - SOBRE MERCADORIAS PARA REVENDA;C;A;Credora;Último
2.1.4.2.4.01.02;ICMS A RECOLHER - SOBRE MERCADORIAS DE TERCEIROS PARA DEPÓSITO;C;A;Credora;Último
2.1.4.2.4.02.00;IPVA A RECOLHER;C;A;Credora;Último
2.1.4.2.4.03.00;TRIBUTOS ESTADUAIS RENEGOCIADOS;C;A;Credora;Último
2.1.4.2.4.04.00;TAXA DE COOPERAÇÃO E DEFESA DA ORIZICULTURA - CDO;C;A;Credora;Último
2.1.4.2.4.05.00;TAXA DE ATENDIMENTO CONTRA INCÊNDIO;C;A;Credora;Último
2.1.4.2.4.06.00;TAXA DE LICENCIAMENTO ANUAL DE VEÍCULOS;C;A;Credora;Último
2.1.4.2.4.07.00;RECURSOS FISCAIS ESTADUAIS;C;A;Credora;Último
2.1.4.2.4.08.00;TAXA DE LICENCIAMENTO AMBIENTAL;C;A;Credora;Último
2.1.4.2.4.99.00;OUTROS TRIBUTOS E CONTRIBUIÇÕES ESTADUAIS A RECOLHER;C;A;Credora;Último
2.1.4.3.0.00.00;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM OS MUNICÍPIOS;C;S;Credora;Superior
2.1.4.3.1.00.00;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM OS MUNICÍPIOS - CONSOLIDAÇÃO;C;S;Credora;Superior
2.1.4.3.1.01.00;ISS A RECOLHER;C;A;Credora;Último
2.1.4.3.1.02.00;IPTU/TLP A RECOLHER;C;A;Credora;Último
2.1.4.3.1.03.00;TRIBUTOS MUNICIPAIS RENEGOCIADOS;C;A;Credora;Último
2.1.4.3.1.04.00;CONTRIBUIÇÃO P/CUSTEIO DE ILUM. PUBLICA A RECOLHER;C;A;Credora;Último
2.1.4.3.1.06.00;RECURSOS FISCAIS MUNICIPAIS;C;A;Credora;Último
2.1.4.3.1.07.00;TAXA DE LICENCIAMENTO AMBIENTAL;C;A;Credora;Último
2.1.4.3.1.08.00;TAXA DE INSPEÇÃO VEICULAR;C;A;Credora;Último
2.1.4.3.1.99.00;OUTROS TRIBUTOS E CONTRIBUIÇÕES MUNICIPAIS A RECOLHER;C;A;Credora;Último
2.1.4.3.2.00.00;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM OS MUNICÍPIOS - INTRA OFSS;C;S;Credora;Superior
2.1.4.3.2.01.00;ISS A RECOLHER;C;A;Credora;Último
2.1.4.3.2.02.00;IPTU/TLP A RECOLHER;C;A;Credora;Último
2.1.4.3.2.03.00;TRIBUTOS MUNICIPAIS RENEGOCIADOS;C;A;Credora;Último
2.1.4.3.2.04.00;CONTRIBUIÇÃO P/CUSTEIO DE ILUM. PUBLICA A RECOLHER;C;A;Credora;Último
2.1.4.3.2.06.00;RECURSOS FISCAIS MUNICIPAIS;C;A;Credora;Último
2.1.4.3.2.07.00;TAXA DE LICENCIAMENTO AMBIENTAL;C;A;Credora;Último
2.1.4.3.2.08.00;TAXA DE INSPEÇÃO VEICULAR;C;A;Credora;Último
2.1.4.3.2.99.00;OUTROS TRIBUTOS E CONTRIBUIÇÕES MUNICIPAIS A RECOLHER;C;A;Credora;Último
2.1.4.3.5.00.00;OBRIGAÇÕES FISCAIS A CURTO PRAZO COM OS MUNICÍPIOS - INTER OFSS - MUNICÍPIO;C;S;Credora;Superior
2.1.4.3.5.01.00;ISS A RECOLHER;C;A;Credora;Último
2.1.4.3.5.02.00;IPTU/TLP A RECOLHER;C;A;Credora;Último
2.1.4.3.5.03.00;TRIBUTOS MUNICIPAIS RENEGOCIADOS;C;A;Credora;Último
2.1.4.3.5.04.00;CONTRIBUIÇÃO P/CUSTEIO DE ILUM. PUBLICA A RECOLHER;C;A;Credora;Último
2.1.4.3.5.06.00;RECURSOS FISCAIS MUNICIPAIS;C;A;Credora;Último
2.1.4.3.5.07.00;TAXA DE LICENCIAMENTO AMBIENTAL;C;A;Credora;Último
2.1.4.3.5.08.00;TAXA DE INSPEÇÃO VEICULAR;C;A;Credora;Último
2.1.4.3.5.99.00;OUTROS TRIBUTOS E CONTRIBUIÇÕES MUNICIPAIS A RECOLHER;C;A;Credora;Último
2.1.5.0.0.00.00;TRANSFERÊNCIAS FISCAIS A CURTO PRAZO;C;S;Credora;Superior
2.1.5.1.0.00.00;TRANSFERÊNCIAS CONSTITUCIONAIS A PAGAR;C;S;Credora;Superior
2.1.5.1.3.00.00;TRANSFERÊNCIAS CONSTITUCIONAIS A PAGAR - INTER OFSS - UNIÃO;C;A;Credora;Último
2.1.5.1.4.00.00;TRANSFERÊNCIAS CONSTITUCIONAIS A PAGAR - INTER OFSS - ESTADO;C;S;Credora;Superior
2.1.5.1.4.01.00;TRANSFERÊNCIA AO FUNDEB - INTER OFSS - ESTADO;C;A;Credora;Último
2.1.5.1.4.99.00;OUTRAS TRANSFERÊNCIAS CONSTITUCIONAIS A PAGAR;C;A;Credora;Último
2.1.5.1.5.00.00;TRANSFERÊNCIAS CONSTITUCIONAIS A PAGAR - INTER OFSS - MUNICÍPIO;C;S;Credora;Superior
2.1.5.1.5.01.00;REPARTIÇÃO DA COTA DE ICMS;C;A;Credora;Último
2.1.5.1.5.02.00;REPARTIÇÃO DA COTA DE IPVA;C;A;Credora;Último
2.1.5.1.5.03.00;REPARTIÇÃO DA COTA-PARTE DO IPI;C;A;Credora;Último
